instance,path,configuration,suppression_state,transform_4x4
"底盘装配v0-1/小铝条M3-40-2","D:\WheelLeg\小铝条M3-40.SLDPRT","默认","2","1.4525148627462091E-16;-3.4694469519536142E-16;-1;-0.99999999999999989;-3.4864286150491163E-16;-6.0168513881912232E-17;-2.7593318017305483E-16;1;-3.3306690738754696E-16;-0.066999999999999921;-0.25100000000000078;0.032999999999998461;1;0;0;0"
"底盘装配v0-1/小铝条M3-21-2","D:\WheelLeg\小铝条M3-21.SLDPRT","默认","2","5.8111300333121104E-16;-1;-5.6066262743570405E-15;-3.0838131672792612E-17;-5.6066262743570405E-15;1;-1;-5.8111300333121085E-16;-3.0838131672795872E-17;-0.062000000000000083;0.1894999999999985;0.18350000000000158;1;0;0;0"
"底盘装配v0-1/小铝条M3-21-4","D:\WheelLeg\小铝条M3-21.SLDPRT","默认","2","1.1136924715771102E-15;-1;-2.7526262425773324E-17;1.7347234759768672E-18;-5.5511151231257821E-17;1;-1;-1.1102230246251565E-15;-4.9026888178813991E-18;0.05250000000000396;0.24649999999999914;0.023;1;0;0;0"
"底盘装配v0-1/包胶轴承 30-6-6-1","D:\WheelLeg\包胶轴承 30-6-6.SLDPRT","默认","2","-1.4050898628490269E-17;0.35478319586381901;0.93494859962067189;-1.4739063841539906E-17;-0.93494859962067189;0.35478319586381901;1;-8.7952443781930768E-18;1.8366040169861377E-17;0.098499999999999949;0.27700000000000002;0.0070000000000000001;1;0;0;0"
"底盘装配v0-1/yaw轴GM6020中轴-1","D:\WheelLeg\yaw轴GM6020中轴.SLDPRT","默认","2","0.84493348304963234;-0.53487139503026004;-1.4890249720570721E-18;0.53487139503026004;0.84493348304963234;3.9761886621557577E-18;-8.6862252064269005E-19;-4.1560517996167824E-18;0.99999999999999978;-3.1918911957973251E-16;0.07250000000000062;0.11499999999999004;1;0;0;0"
"底盘装配v0-1/小铝条M3-40-1","D:\WheelLeg\小铝条M3-40.SLDPRT","默认","2","-3.0876440389318051E-17;-5.3837768505570152E-17;-1;1;5.5511151231257827E-17;-3.0876440389318106E-17;5.5511151231257827E-17;-1;5.3837768505570159E-17;-0.066999999999999948;0.24200000000000005;0.077000000000000013;1;0;0;0"
"底盘装配v0-1/小铝条M3-21-5","D:\WheelLeg\小铝条M3-21.SLDPRT","默认","2","1.1136924715771102E-15;-1;-2.7526262425773324E-17;1.7347234759768672E-18;-5.5511151231257821E-17;1;-1;-1.1102230246251565E-15;-4.9026888178813991E-18;-0.046499999999995864;0.24650000000000083;0.023000000000000007;1;0;0;0"
"底盘装配v0-1/小铝条M3-21-3","D:\WheelLeg\小铝条M3-21.SLDPRT","默认","2","-4.7412975108923865E-16;1;-1.3253287356462806E-15;-6.3472690771375996E-17;1.3253287356462806E-15;0.99999999999999989;1;4.7412975108923855E-16;6.347269077137538E-17;-0.070000000000000048;0.19149999999999984;0.077000000000000512;1;0;0;0"
"底盘装配v0-1/小铝条M3-21-6","D:\WheelLeg\小铝条M3-21.SLDPRT","默认","2","1.1136924715771102E-15;-1;-2.7526262425773324E-17;1.7347234759768672E-18;-5.5511151231257821E-17;1;-1;-1.1102230246251565E-15;-4.9026888178813991E-18;-0.030999999999997554;0.15550000000000058;0.023000000000000003;1;0;0;0"
"底盘装配v0-1/包胶轴承 30-6-6-2","D:\WheelLeg\包胶轴承 30-6-6.SLDPRT","默认","2","-1.4050898628490269E-17;0.35478319586381901;0.93494859962067189;-1.4739063841539906E-17;-0.93494859962067189;0.35478319586381901;1;-8.7952443781930768E-18;1.8366040169861377E-17;-0.10449999999999995;0.27700000000000002;0.0070000000000000001;1;0;0;0"
"底盘装配v0-1/小铝条M3-40-7","D:\WheelLeg\小铝条M3-40.SLDPRT","默认","2","-1.0656424533081257E-16;0.27563735581699195;-0.961261695938321;1;3.3605774848970612E-16;-1.4495715572746928E-17;3.1904388053528171E-16;-0.961261695938321;-0.27563735581699195;-0.066999999999999976;-0.038580505065690975;0.10391778227669768;1;0;0;0"
"腿的RFID安装板-改1.15-1","E:\2025赛季\串联腿v2\腿的RFID安装板-改1.15.SLDPRT","默认","0","1;0;0;0;1;0;0;0;1;-1.3877787807814457E-17;-2.0816681711721685E-17;-0.0030000000000000061;1;0;0;0"
"M3508改 268：17-1","E:\2025赛季\串联腿\M3508改 268：17.SLDASM","默认","0","-3.3947983973051681E-16;-0.96855731328207106;0.24879053617012056;-1.1766545447605384E-15;-0.24879053617012056;-0.96855731328207106;1;-6.2154619656080095E-16;-1.0551979931889038E-15;0.11658139213989292;0.0036688824905050333;0.00054675867872697789;1;0;0;0"
"小铝条M3-40-改1.15-1","E:\2025赛季\串联腿v2\小铝条M3-40-改1.15.SLDPRT","默认","0","1;-2.366490429476115E-16;-2.4629709972464939E-16;2.4629709972464964E-16;1.6653345369377348E-16;0.99999999999999989;-2.3664904294761135E-16;-0.99999999999999989;1.6653345369377348E-16;0.067000000000000004;0.019999999999999976;0.0029999999999999914;1;0;0;0"
"RM场地交互模块-改1.15-1","D:\WheelLeg\RM场地交互模块-改1.15.SLDPRT","默认","0","7.6327832942979512E-17;-0.99999999999999978;1.1100690874987209E-16;6.7388979403006736E-18;1.1105308988780274E-16;1;-0.99999999999999978;-3.4694469519536142E-17;-4.670491577132946E-18;-1.1709383462843448E-17;-1.7780915628762273E-17;-0.020800000000000003;1;0;0;0"
"张紧打印件-定-改1.15-1","D:\WheelLeg\张紧打印件-定-改1.15.SLDPRT","默认","2","5.4316834775629264E-17;1.0000000000000002;1.2733466624864631E-14;9.3675067702747583E-17;-1.2815052838344165E-14;0.99999999999999989;1;-1.0511763578720593E-16;-1.6306400674181987E-16;-0.11599999999999999;-0.0001276188758290888;0.14062761887582947;1;0;0;0"
"张紧打印件-动-改1.15-1","D:\WheelLeg\张紧打印件-动-改1.15.SLDPRT","默认","2","2.4134340359527339E-16;1;1.295057810990486E-14;1.4571677198205177E-16;-1.2950578109904857E-14;0.99999999999999989;0.99999999999999989;-2.4134340359527146E-16;-1.457167719820549E-16;-0.11600000000000001;0.0031745281827179643;0.13986262163793656;1;0;0;0"
"弹簧筒-1","D:\WheelLeg\弹簧筒.SLDPRT","默认","2","0.99386427159663437;-0.043221053951254175;0.10181232803071553;0.1106065533487562;0.38836633094837475;-0.91484303754360308;-4.0709969745484117E-17;0.92049091982541598;0.39076395243031281;0.17150000000000026;-0.10737909350206018;0.038333643365371248;1;0;0;0"
"鱼眼轴承M6内牙-1","D:\WheelLeg\鱼眼轴承M6内牙.SLDASM","Default","2","1.9334647713420528E-15;-0.39076395243031276;0.92049091982541598;1.7128286665222614E-17;-0.92049091982541598;-0.39076395243031276;1;7.7129476828189564E-16;-1.7730436488270219E-15;0.17150000000000026;-0.15490229383833226;0.018159241646056777;1;0;0;0"
"鱼眼轴承M6内牙-1/E-GZN6_b-12.24-1","D:\WheelLeg\E-GZN6_b-12.24.SLDPRT","Default","2","1.9334647713420528E-15;-0.39076395243031276;0.92049091982541598;1.7128286665222614E-17;-0.92049091982541598;-0.39076395243031276;1;7.7129476828189564E-16;-1.7730436488270219E-15;0.17150000000000026;-0.15490229383833226;0.018159241646056777;1;0;0;0"
"鱼眼轴承M6内牙-1/E-GZN6_h-12.24-1","D:\WheelLeg\E-GZN6_h-12.24.SLDPRT","Default","2","1.9334647713420528E-15;-0.39076395243031276;0.92049091982541598;1.7128286665222614E-17;-0.92049091982541598;-0.39076395243031276;1;7.7129476828189564E-16;-1.7730436488270219E-15;0.17150000000000026;-0.15490229383833226;0.018159241646056777;1;0;0;0"
"小铝条M3-40-1","D:\WheelLeg\小铝条M3-40.SLDPRT","默认","0","0;-1.5312263386401929E-13;1;-8.4681997668389916E-17;0.99999999999999967;1.5312263386401921E-13;-0.99999999999999989;-8.468199766838755E-17;0;0.25540000000000007;0.069500000000005058;0.096500000000010064;1;0;0;0"
"横梁嵌件碳板-1","D:\WheelLeg\横梁嵌件碳板.SLDPRT","默认","2","1;0;0;0;1;0;0;0;1;0.087500000000000022;0.069999999999999951;0.019;1;0;0;0"
"小铝条M3-40-2","D:\WheelLeg\小铝条M3-40.SLDPRT","默认","0","9.218132678301932E-17;-0.99999999999999989;-1.5271117703719028E-13;5.0869700489639585E-19;1.5276668818842154E-13;-1.0000000000000002;1;9.2181326783019246E-17;5.0869700491047363E-19;0.23170777967402834;0.069500000000009957;0.064500000000010077;1;0;0;0"
"M3508改 268：17-2","E:\2025赛季\串联腿\M3508改 268：17.SLDASM","默认","0","5.3121278706498522E-16;-0.16300147949554974;0.98662582455673742;1.0524738127583474E-15;0.98662582455673742;0.16300147949554974;-1;9.5180937311853074E-16;6.9566304266300646E-16;-0.11658139213989285;-0.0064706609746259967;-0.0087403852570763392;1;0;0;0"
"6_电机梁嵌件-3","D:\WheelLeg\6_电机梁嵌件.SLDPRT","默认","2","-7.8968420012644176E-17;-1;1.2490009027033011E-16;1;-7.8968420012644201E-17;-9.7618876947816732E-18;9.761887694781684E-18;1.2490009027033011E-16;1;0.106;-0.070000000000000007;0.031199999999999999;1;0;0;0"
"UZ GEAR-ra-3","E:\2025赛季\减速箱方案\UZ GEAR-ra.SLDASM","默认","0","-1.1930031638893303E-16;-0.94415463251953191;-0.32950270088712119;-1.7159984323484279E-18;0.32950270088712119;-0.94415463251953191;0.99999999999999989;-1.1207252026148008E-16;-4.0929944336139545E-17;0.15445900126962037;-0.007708291561873094;-0.016586895795330407;1;0;0;0"
"UZ GEAR-ra-2","E:\2025赛季\减速箱方案\UZ GEAR-ra.SLDASM","默认","0","-1.3840664370069265E-15;-0.064900290829922741;0.99789175377402106;-4.7084745091044953E-16;0.99789175377402106;0.064900290829922741;-1;-3.800284742593713E-16;-1.4117066206652184E-15;-0.15445900126962037;-0.018345854978305497;-0.032646233828219143;1;0;0;0"
"小铝条M3-40-改1.15-2","E:\2025赛季\串联腿v2\小铝条M3-40-改1.15.SLDPRT","默认","0","1;-8.6332303965316738E-16;-9.8796738364523852E-18;-9.8796738364522619E-18;-2.2204460492503131E-16;-1;8.6332303965316768E-16;1;-2.2204460492503131E-16;-0.067000000000000046;-0.030000000000000023;0.0030000000000000018;1;0;0;0"
"6_电机梁嵌件-2","D:\WheelLeg\6_电机梁嵌件.SLDPRT","默认","2","-7.8968420012644176E-17;-1;1.2490009027033011E-16;1;-7.8968420012644201E-17;-9.7618876947816732E-18;9.761887694781684E-18;1.2490009027033011E-16;1;0.10599999999999998;0;0.031199999999999999;1;0;0;0"
"UZ GEAR-ja-1","E:\2025赛季\减速箱方案\JA版\UZ GEAR-ja.SLDASM","默认","0","1;5.5508276097847945E-17;-6.3623460185332705E-17;-2.332466031320679E-17;-0.54259685994803564;-0.83999324257670771;-8.1148466544864844E-17;0.83999324257670771;-0.54259685994803564;0.19190000000000051;-1.3112129025706074E-16;-0.0043068809729172545;1;0;0;0"
"2_新侧挂轴固定件-改1.15-3","D:\WheelLeg\2_新侧挂轴固定件-改1.15.SLDPRT","默认","2","-1.9711195791233038E-16;1;-6.3046790010901064E-14;7.3406501448370533E-17;6.3046790010901064E-14;1;1;1.9711195791232574E-16;-7.3406501448382957E-17;-0.12599999999999997;-3.1528599175878469E-15;0.13049999999999995;1;0;0;0"
"法兰轴承F698 8-19-6-改1.15-7","D:\WheelLeg\法兰轴承F698 8-19-6-改1.15.SLDPRT","默认","2","2.2077066737236084E-17;0.99999933258595441;-0.0011553474135105267;1;2.4699480741935398E-17;2.8449465006019636E-16;2.8449465006019636E-16;-0.0011553474135105272;-0.99999933258595441;0.19200000000000084;-0.087263435437213821;0.094232344496849002;1;0;0;0"
"法兰轴承F698 8-19-6-改1.15-8","D:\WheelLeg\法兰轴承F698 8-19-6-改1.15.SLDPRT","默认","2","-8.3266726846886765E-17;0.98009344407636578;-0.19853674944082234;-0.99999999999999989;-8.5340010572317448E-17;-1.8860892681278558E-18;-1.8791672022908222E-17;0.19853674944082231;0.98009344407636567;0.17900000000000083;-0.087263435437213821;0.094232344496849002;1;0;0;0"
"防松螺母M6-改1.15-3","D:\WheelLeg\防松螺母M6-改1.15.SLDPRT","默认","2","-2.2204460492503123E-16;0.60604336159437633;0.7954316085417954;-6.9388939039072308E-17;-0.79543160854179529;0.60604336159437633;1;7.9374503397803261E-17;2.1867400313625168E-16;0.19200000000000084;-0.087263435437213821;0.094232344496849002;1;0;0;0"
"塞打螺栓 M6-φ8-20-改1.15-3","D:\WheelLeg\塞打螺栓 M6-φ8-20-改1.15.SLDPRT","默认","2","-3.345832136280228E-16;-0.87425519563928522;0.48546663417552705;-0.99999999999999989;1.950618727099975E-16;-3.3792097415466094E-16;2.0073313656970335E-16;-0.48546663417552699;-0.87425519563928511;0.16250000000000012;-0.087263435437213807;0.094232344496849002;1;0;0;0"
"防松螺母M6-改1.15-2","D:\WheelLeg\防松螺母M6-改1.15.SLDPRT","默认","2","1.530978608924401E-16;-0.82189334516865453;-0.56964140401438434;2.352266560481541E-16;0.56964140401438434;-0.82189334516865453;1;-8.164729585826265E-18;2.8054210364262246E-16;0.19200000000000081;-6.3560420511294519E-15;0.023229930202015137;1;0;0;0"
"垫片 8-12-0.5-改1.15-2","D:\WheelLeg\垫片 8-12-0.5-改1.15.SLDPRT","默认","2","2.0424563056024353E-16;0.1897852297132871;-0.98182562941831719;-9.6684576876675031E-18;-0.98182562941831719;-0.1897852297132871;-1;4.8255543468509489E-17;-1.9869866431752497E-16;0.17899999999999999;-6.3559788100602885E-15;0.02322993020201514;1;0;0;0"
"法兰轴承F698 8-19-6-改1.15-6","D:\WheelLeg\法兰轴承F698 8-19-6-改1.15.SLDPRT","默认","2","4.163336342344337E-17;0.5652806185454935;0.82489867395748917;-1;-8.2733366558207691E-18;5.6140374263794012E-17;3.8559729925803426E-17;-0.82489867395748917;0.5652806185454935;0.17900000000000083;-0.12534663436400947;0.14690748056219383;1;0;0;0"
"塞打螺栓 M6-φ8-20-改1.15-2","D:\WheelLeg\塞打螺栓 M6-φ8-20-改1.15.SLDPRT","默认","2","-3.345832136280228E-16;-0.87425519563928522;0.48546663417552705;-0.99999999999999989;1.950618727099975E-16;-3.3792097415466094E-16;2.0073313656970335E-16;-0.48546663417552699;-0.87425519563928511;0.16549999999999998;-6.3557728968051715E-15;0.023229930202015144;1;0;0;0"
"法兰轴承F698 8-19-6-改1.15-5","D:\WheelLeg\法兰轴承F698 8-19-6-改1.15.SLDPRT","默认","2","2.2077066737236084E-17;0.99999933258595441;-0.0011553474135105267;1;2.4699480741935398E-17;2.8449465006019636E-16;2.8449465006019636E-16;-0.0011553474135105272;-0.99999933258595441;0.19200000000000003;-0.12534663436400947;0.14690748056219383;1;0;0;0"
"垫片 8-12-2-改1.15-1","D:\WheelLeg\垫片 8-12-2-改1.15.SLDPRT","默认","2","1.9081958235744878E-17;0.72621313733049198;0.68746962054232186;2.2551405187698492E-17;0.68746962054232197;-0.72621313733049209;-1;4.8450284582945979E-18;1.7347234759768071E-17;0.17900000000000083;-0.087263435437213821;0.094232344496849002;1;0;0;0"
"膝关节二级长连杆-改1.15-1","D:\WheelLeg\膝关节二级长连杆-改1.15.SLDPRT","默认","2","-2.2489838996263706E-18;0.92342259721919318;0.38378471431905659;-2.3898011086161954E-16;0.38378471431905659;-0.92342259721919318;-1;-9.3793676128660283E-17;2.1981650901214114E-16;0.20250000000000004;-0.23200194434282481;0.10258034605834623;1;0;0;0"
"小铝条M3-40-10","D:\WheelLeg\小铝条M3-40.SLDPRT","默认","2","-1.4320544301727645E-18;-1.5297545431925892E-13;1;1.1102230246141222E-15;-0.99999999999999989;-1.5297545431925889E-13;0.99999999999999989;1.110223024614122E-15;1.4320544303426011E-18;0.25700000000000006;0.080500000000007191;0.064500000000011812;1;0;0;0"
"改4.28限位块-1","D:\WheelLeg\改4.28限位块.SLDPRT","默认","2","-1.4901668754481608E-16;-0.92342259721919329;-0.38378471431905625;-2.8908671041166566E-16;0.38378471431905625;-0.92342259721919329;0.99999999999999989;-2.6658316072858183E-17;-3.2413952780805237E-16;0.16200000000000012;-6.2930563445097849E-15;0.13049999999999984;1;0;0;0"
"小铝条M3-40-9","D:\WheelLeg\小铝条M3-40.SLDPRT","默认","2","-1.4320544301727645E-18;-1.5297545431925892E-13;1;1.1102230246141222E-15;-0.99999999999999989;-1.5297545431925889E-13;0.99999999999999989;1.110223024614122E-15;1.4320544303426011E-18;0.24540000000000003;0.080500000000002389;0.095500000000011784;1;0;0;0"
"新电管安装板-6.16-1","D:\WheelLeg\新电管安装板-6.16.SLDPRT","默认","2","1;0;0;0;1;0;0;0;1;0.00010000000000001999;-2.4286128663675299E-17;-0.012999999999999994;1;0;0;0"
"北醒测距模块装配-1","D:\WheelLeg\北醒测距模块装配.SLDASM","默认","2","-0.99999999999999989;-1.5265566588595902E-16;-2.7755898991532796E-17;-2.7755898991532772E-17;-1.1102230246251559E-16;1;-1.5265566588595902E-16;0.99999999999999989;1.1102230246251558E-16;7.9797279894933126E-17;0.20294999999999996;0.053250000000000013;1;0;0;0"
"北醒测距模块装配-1/北醒TF02-pro-1","D:\WheelLeg\北醒TF02-pro.SLDPRT","默认","2","1.0000000000000002;4.1633363423443395E-17;3.6082280637907978E-16;3.0531165514782186E-16;9.7144514654701173E-17;-1;-4.1633363423443321E-17;0.99999999999999989;9.7144514654701148E-17;6.8552801757743629E-17;0.21094999999999997;0.055000000000000014;1;0;0;0"
"北醒测距模块装配-1/北醒测距单元-1","D:\WheelLeg\北醒测距单元.SLDPRT","默认","2","-0.99999999999999989;-1.5265566588595902E-16;-2.7755898991532796E-17;-2.7755898991532772E-17;-1.1102230246251559E-16;1;-1.5265566588595902E-16;0.99999999999999989;1.1102230246251558E-16;7.9797279894933126E-17;0.20294999999999996;0.053250000000000013;1;0;0;0"
"UZ GEAR-ja-2","E:\2025赛季\减速箱方案\JA版\UZ GEAR-ja.SLDASM","默认","0","-0.99999999999999989;-3.1649508127578653E-17;5.5098731642865185E-18;-4.0635554140357723E-17;0.54259685994803464;0.83999324257670838;-2.7314913863568505E-18;0.83999324257670827;-0.54259685994803442;-0.19190000000000051;-7.9363599025652716E-17;-0.0043068809729169214;1;0;0;0"
"激光测距-1","E:\2025赛季\串联腿底盘final\激光测距.SLDPRT","默认","0","0.99999999999999989;1.5502753484657468E-33;-1.3186542493167996E-17;1.3186542493168354E-17;0;1;-7.7218400070571882E-35;-0.99999999999999989;0;-0.095499999999999974;0.19650000000000015;0.085999999999999993;1;0;0;0"
"激光测距盒-1","E:\2025赛季\串联腿底盘final\激光测距盒.SLDPRT","默认","0","-1;2.3063920903282974E-16;-2.9143354396410359E-16;-2.9143354396410359E-16;-7.9810488457750385E-16;1;2.3063920903282954E-16;1;7.9810488457750395E-16;-0.095499999999999946;0.18050000000000008;0.091999999999999971;1;0;0;0"
"电源管理模块-1","D:\WheelLeg\电源管理模块.SLDPRT","默认","2","-5.5511151231257827E-17;1;7.0932516694569309E-17;5.5511151231257821E-17;1.1102230246251565E-16;-1;-1;-1.1102230246251565E-16;5.1414497012682332E-17;-0.022777165632479966;-0.035584256137080009;-0.0037071037463387011;1;0;0;0"
"电管7孔转接件-1","D:\WheelLeg\电管7孔转接件.SLDPRT","默认","2","-3.8924915281334316E-16;-1;1.4484941024406332E-16;1.6376293699898032E-16;1.4484941024406324E-16;1;-1;3.8924915281334316E-16;1.6376293699898028E-16;0.070000000000000007;-3.9913886540517141E-17;-0.0020000000000000026;1;0;0;0"
"RM场地交互模块-改1.15-2","D:\WheelLeg\RM场地交互模块-改1.15.SLDPRT","默认","2","-1.2490009027033011E-16;0.99999999999999989;-1.3756656688760396E-16;-4.1633363423443395E-17;1.3756656688760394E-16;1;0.99999999999999989;1.2490009027033011E-16;4.163336342344337E-17;-3.4694469519536265E-18;0.18200000000000005;0.0052000000000000032;1;0;0;0"
"碗组轴承32.7-41.8-6-改1.15-2","D:\WheelLeg\碗组轴承32.7-41.8-6-改1.15.SLDPRT","默认","2","1.2490009027033009E-16;0.62078200083848067;-0.7839832316031845;4.163336342344342E-17;-0.78398323160318462;-0.62078200083848067;-0.99999999999999989;4.4895869143701371E-17;-1.2376481904530368E-16;0.17600000000000002;-0.19391874541603688;0.049905209992997995;1;0;0;0"
"膝关节垫板-改1.15-1","D:\WheelLeg\膝关节垫板-改1.15.SLDPRT","默认","2","-9.5501224435648378E-17;-0.86200237242663691;0.50690424138179191;-8.6746904569312053E-17;0.50690424138179191;0.86200237242663691;-1;3.8349908180251813E-17;-1.2318601326299871E-16;0.17800000000000002;-0.19391874541603688;0.049905209992997995;1;0;0;0"
"防松螺母M6-改1.15-1","D:\WheelLeg\防松螺母M6-改1.15.SLDPRT","默认","2","1.5315513045089958E-16;-0.82175462182760572;-0.56984150560043345;2.3518937208557192E-16;0.56984150560043345;-0.82175462182760572;1;-8.1647295858261756E-18;2.8054210364262251E-16;0.19200000000000073;0.087263435437207326;0.094232344496849141;1;0;0;0"
"法兰轴承F698 8-19-6-改1.15-4","D:\WheelLeg\法兰轴承F698 8-19-6-改1.15.SLDPRT","默认","2","-7.8062556418956319E-17;-0.99417168119563049;0.10780847976227909;-1.0000000000000002;-8.9338259012805565E-17;5.5511151231257827E-17;5.5511151231257827E-17;-0.10780847976227899;-0.99417168119563049;0.17899999999999999;-6.3559100131590507E-15;0.02322993020201514;1;0;0;0"
"垫片 8-12-0.5-改1.15-1","D:\WheelLeg\垫片 8-12-0.5-改1.15.SLDPRT","默认","2","2.0424563056024353E-16;0.1897852297132871;-0.98182562941831719;-9.6684576876675031E-18;-0.98182562941831719;-0.1897852297132871;-1;4.8255543468509489E-17;-1.9869866431752497E-16;0.17899999999999999;0.087263435437207326;0.094232344496849141;1;0;0;0"
"法兰轴承F698 8-19-6-改1.15-2","D:\WheelLeg\法兰轴承F698 8-19-6-改1.15.SLDPRT","默认","2","2.2077066737236084E-17;0.99999933258595441;-0.0011553474135105267;1;2.4699480741935398E-17;2.8449465006019636E-16;2.8449465006019636E-16;-0.0011553474135105272;-0.99999933258595441;0.19200000000000073;0.087263435437207326;0.094232344496849141;1;0;0;0"
"塞打螺栓 M6-φ8-20-改1.15-1","D:\WheelLeg\塞打螺栓 M6-φ8-20-改1.15.SLDPRT","默认","2","-3.3480163086352377E-16;-0.87372598689482706;0.48641844108201787;-0.99999999999999989;1.8007242832268622E-16;-3.2959746043559335E-16;1.7347234759768071E-16;-0.48641844108201787;-0.87372598689482694;0.16549999999999995;0.087263435437207326;0.094232344496849141;1;0;0;0"
"膝关节节点连杆-改1.15-1","D:\WheelLeg\膝关节节点连杆-改1.15.SLDPRT","默认","2","-2.3607455078294167E-16;0.5858953681044522;-0.81038670869761209;1.8321099197649259E-16;0.81038670869761209;0.5858953681044522;1;-1.0156766953989642E-17;-2.9865414980110442E-16;0.18050000000000083;-0.087263435437220094;0.09423234449684903;1;0;0;0"
"法兰轴承F698 8-19-6-改1.15-1","D:\WheelLeg\法兰轴承F698 8-19-6-改1.15.SLDPRT","默认","2","-1.4701459441328138E-16;-0.84507032728906517;0.53465516170289873;-1;4.8255543468509304E-17;-1.9869866431752549E-16;1.421142698904941E-16;-0.53465516170289873;-0.84507032728906517;0.17899999999999999;0.087263435437207326;0.094232344496849141;1;0;0;0"
"膝关节一级长连杆-改1.15-1","D:\WheelLeg\膝关节一级长连杆-改1.15.SLDPRT","默认","2","-1.1263133670750491E-16;0.7756749816636781;0.6311325715101801;1.5053461709195705E-16;-0.6311325715101801;0.7756749816636781;1;1.8237261002189653E-16;-4.5680631183716025E-17;0.16849999999999998;-2.2626535992720284E-14;0.023229930202015154;1;0;0;0"
"法兰轴承F698 8-19-6-改1.15-3","D:\WheelLeg\法兰轴承F698 8-19-6-改1.15.SLDPRT","默认","2","2.2077066737236084E-17;0.99999933258595441;-0.0011553474135105267;1;2.4699480741935398E-17;2.8449465006019636E-16;2.8449465006019636E-16;-0.0011553474135105272;-0.99999933258595441;0.19200000000000081;-6.3560420511294519E-15;0.023229930202015137;1;0;0;0"
