mate_name,mate_type,alignment,entity_index,component,entity_params,error_code,suppressed,reference_type,reference_class,face_id,surface_type,surface_params,persist_reference_base64
"重合180","0","1","1","4_膝关节轴承座-改7.1-2","0.17000000000000001;-0.17307515212831032;0.051439686729817427;1;1.1892992531930465E-16;4.5685100675596562E-17;0;0","0","False","2","System.__ComObject","0","plane","","aEIAAAMAAAD//v8kNABfAJ2Bc1GCgnSPf2KnXi0AOWU3AC4AMQAtADIAQABjAGgAYQBzAHMAaQBzAC4AYwBhAGQAXwByAGUAcABhAGkAcgBlAGQABAAAABAAAAABAAAAAQAAAC4GAAD//wEACwBtb0ZhY2VSZWZfYwEAAAAAAAAABQAAAAADAAAAAAAAfcOUJa1JslR9w5QlrUmyVAAA//8BABcAbW9Gcm9tU2t0RW50U3VyZklkUmVwX2MAAP//AQAGAG1vRlJfY///AQANAG1vRXh0T2JqZWN0X2P//wEAEQBtb0NTdHJpbmdIYW5kbGVfY//+/y9GADoAXAAtTvN3uWxcAJVe2HagUuVd9k5cADQAXwCdgXNRgoJ0j39ip14tADllNwAuADEAXAA0AF8AnYFzUYKCdI9/YqdeLQA5ZTcALgAxAC4AUwBMAEQAUABSAFQACYD//v8NNABfAJ2Bc1GCgnSPf2KnXi0AOWU3AC4AMQACAAA9fx9n//7/AP/+/wD//v8AAAAAAAAAAAAAAAAAAACWAwAA//7/AtiepIsAAAAAAAAAAAAAAAAAAAAAewAAAMSAH2cBAAAA//8BABMAbW9GaWxsZXRTdXJmSWRSZXBfYwAABYAIAH4AAADUgB9nAgAAAAAAA4AAAAWACAB7AAAAxIAfZwIAAAAAAAAAAAAAAAAAaEIAAAAAAAAAAAAA"
"同心251","1","1","0","碗组轴承32.7-41.8-6-改1.15-1","0.16500000000000001;-0.19391874541603688;0.049905209992997995;-1;-4.906824662407985E-16;-2.7806066276456991E-17;0.020899999999999995;0","0","False","2","System.__ComObject","0","cylinder","0;0;0.0060000000000000001;0;0;-1;0.020899999999999995","aEIAAAMAAAD//v8sl3jEfnSPf2IzADIALgA3AC0ANAAxAC4AOAAtADYALQA5ZTEALgAxADUALQAxAEAAYwBoAGEAcwBzAGkAcwAuAGMAYQBkAF8AcgBlAHAAYQBpAHIAZQBkAAQAAAAQAAAAAQAAAAEAAAC1AAAA//8BAAsAbW9GYWNlUmVmX2MBAAAAAAAAAAUAAAAAAwAAAAAAAH3DlCWtSbJUfcOUJa1JslQAAP//AQAXAG1vRnJvbVNrdEVudFN1cmZJZFJlcF9jAAD//wEABgBtb0ZSX2P//wEADQBtb0V4dE9iamVjdF9j//8BABEAbW9DU3RyaW5nSGFuZGxlX2P//v8sRQA6AFwAMgAwADIANQBbjWNbXAAyTlSAf4F2ADIAXACXeMR+dI9/YjMAMgAuADcALQA0ADEALgA4AC0ANgAtADllMQAuADEANQAuAFMATABEAFAAUgBUAAmA//7/FZd4xH50j39iMwAyAC4ANwAtADQAMQAuADgALQA2AC0AOWUxAC4AMQA1AAIAAMd9H2f//v8A//7/AP/+/wAAAAAAAAAAAAAAAAAAAHMDAAD//v8C2J6kiwAAAAAAAAAAAAAAAAAAAABRAAAA3n0fZwIAAAD//wEAEwBtb0ZpbGxldFN1cmZJZFJlcF9jAAAFgAgAVAAAAOx9H2cBAAAAAAD//wEAFABtb0VuZEZhY2VTdXJmSWRSZXBfYwAABYAIAFEAAADefR9nAAAAAAEAAAAAAAAAAAAAAAAAaEIAAAAAAAAAAAAA"
"同心251","1","1","1","4_膝关节轴承座-改7.1-1","0.16700000000000001;-0.19391874541603688;0.049905209992997995;1;1.3383354187498955E-16;0;0.020899999999999995;0","0","False","2","System.__ComObject","0","cylinder","2.2043642384652355E-18;-0.017999999999999999;0;1;1.3383354187498955E-16;0;0.020899999999999995","aEIAAAMAAAD//v8kNABfAJ2Bc1GCgnSPf2KnXi0AOWU3AC4AMQAtADEAQABjAGgAYQBzAHMAaQBzAC4AYwBhAGQAXwByAGUAcABhAGkAcgBlAGQABAAAABAAAAABAAAAAQAAAC0GAAD//wEACwBtb0ZhY2VSZWZfYwEAAAAAAAAABQAAAAADAAAAAAAAfcOUJa1JslR9w5QlrUmyVAAA//8BABcAbW9Gcm9tU2t0RW50U3VyZklkUmVwX2MAAP//AQAGAG1vRlJfY///AQANAG1vRXh0T2JqZWN0X2P//wEAEQBtb0NTdHJpbmdIYW5kbGVfY//+/y9GADoAXAAtTvN3uWxcAJVe2HagUuVd9k5cADQAXwCdgXNRgoJ0j39ip14tADllNwAuADEAXAA0AF8AnYFzUYKCdI9/YqdeLQA5ZTcALgAxAC4AUwBMAEQAUABSAFQACYD//v8NNABfAJ2Bc1GCgnSPf2KnXi0AOWU3AC4AMQACAAA9fx9n//7/AP/+/wD//v8AAAAAAAAAAAAAAAAAAACWAwAA//7/AtiepIsAAAAAAAAAAAAAAAAAAAAAewAAAMSAH2cEAAAA//8BABMAbW9GaWxsZXRTdXJmSWRSZXBfYwAABYAIAIEAAADegB9nAQAAAAAADIAAAAWACAB+AAAA1IAfZwIAAAAAAAAAAAAAAAAAaEIAAAAAAAAAAAAA"
"同心252","1","1","0","碗组轴承32.7-41.8-6-改1.15-2","0.17000000000000001;-0.19391874541603688;0.049905209992997995;1;-4.4895869143701383E-17;1.237648190453037E-16;0.020899999999999995;0","0","False","2","System.__ComObject","0","cylinder","0;0;0.0060000000000000001;0;0;-1;0.020899999999999995","aEIAAAMAAAD//v8sl3jEfnSPf2IzADIALgA3AC0ANAAxAC4AOAAtADYALQA5ZTEALgAxADUALQAyAEAAYwBoAGEAcwBzAGkAcwAuAGMAYQBkAF8AcgBlAHAAYQBpAHIAZQBkAAQAAAAQAAAAAQAAAAEAAAC9AAAA//8BAAsAbW9GYWNlUmVmX2MBAAAAAAAAAAUAAAAAAwAAAAAAAH3DlCWtSbJUfcOUJa1JslQAAP//AQAXAG1vRnJvbVNrdEVudFN1cmZJZFJlcF9jAAD//wEABgBtb0ZSX2P//wEADQBtb0V4dE9iamVjdF9j//8BABEAbW9DU3RyaW5nSGFuZGxlX2P//v8sRQA6AFwAMgAwADIANQBbjWNbXAAyTlSAf4F2ADIAXACXeMR+dI9/YjMAMgAuADcALQA0ADEALgA4AC0ANgAtADllMQAuADEANQAuAFMATABEAFAAUgBUAAmA//7/FZd4xH50j39iMwAyAC4ANwAtADQAMQAuADgALQA2AC0AOWUxAC4AMQA1AAIAAMd9H2f//v8A//7/AP/+/wAAAAAAAAAAAAAAAAAAAHMDAAD//v8C2J6kiwAAAAAAAAAAAAAAAAAAAABRAAAA3n0fZwIAAAD//wEAEwBtb0ZpbGxldFN1cmZJZFJlcF9jAAAFgAgAVAAAAOx9H2cBAAAAAAD//wEAFABtb0VuZEZhY2VTdXJmSWRSZXBfYwAABYAIAFEAAADefR9nAAAAAAEAAAAAAAAAAAAAAAAAaEIAAAAAAAAAAAAA"
"同心252","1","1","1","4_膝关节轴承座-改7.1-2","0.16800000000000001;-0.19391874541603688;0.049905209992997995;-1;-1.1892992531930465E-16;-4.5685100675596562E-17;0.020899999999999995;0","0","False","2","System.__ComObject","0","cylinder","2.2043642384652355E-18;-0.017999999999999999;0;1;1.3383354187498955E-16;0;0.020899999999999995","aEIAAAMAAAD//v8kNABfAJ2Bc1GCgnSPf2KnXi0AOWU3AC4AMQAtADIAQABjAGgAYQBzAHMAaQBzAC4AYwBhAGQAXwByAGUAcABhAGkAcgBlAGQABAAAABAAAAABAAAAAQAAAC4GAAD//wEACwBtb0ZhY2VSZWZfYwEAAAAAAAAABQAAAAADAAAAAAAAfcOUJa1JslR9w5QlrUmyVAAA//8BABcAbW9Gcm9tU2t0RW50U3VyZklkUmVwX2MAAP//AQAGAG1vRlJfY///AQANAG1vRXh0T2JqZWN0X2P//wEAEQBtb0NTdHJpbmdIYW5kbGVfY//+/y9GADoAXAAtTvN3uWxcAJVe2HagUuVd9k5cADQAXwCdgXNRgoJ0j39ip14tADllNwAuADEAXAA0AF8AnYFzUYKCdI9/YqdeLQA5ZTcALgAxAC4AUwBMAEQAUABSAFQACYD//v8NNABfAJ2Bc1GCgnSPf2KnXi0AOWU3AC4AMQACAAA9fx9n//7/AP/+/wD//v8AAAAAAAAAAAAAAAAAAACWAwAA//7/AtiepIsAAAAAAAAAAAAAAAAAAAAAewAAAMSAH2cEAAAA//8BABMAbW9GaWxsZXRTdXJmSWRSZXBfYwAABYAIAIEAAADegB9nAQAAAAAADIAAAAWACAB+AAAA1IAfZwIAAAAAAAAAAAAAAAAAaEIAAAAAAAAAAAAA"
"重合181","0","1","0","底盘装配v0-1/底盘骨架-final-1","0;0;0.028999999999999998;0;0;-1;0;0","0","False","2","System.__ComObject","0","plane","","aEIAAAMAAAD//v8xlV7YdsWITZF2ADAALQAxAEAAYwBoAGEAcwBzAGkAcwAuAGMAYQBkAF8AcgBlAHAAYQBpAHIAZQBkAC8AlV7YdqiatmctAGYAaQBuAGEAbAAtADEAQACVXth2xYhNkXYAMAAEAAAAEAAAAAEAAAACAAAAOwQAABkAAAD//wEACwBtb0ZhY2VSZWZfYwEAAAAAAAAABgAAAAADAAAAAAAAfcOUJa1JslR9w5QlrUmyVAAA//8BABIAbW9TaGVsbFN1cmZJZFJlcF9jAAD//wEABgBtb0ZSX2P//wEADQBtb0V4dE9iamVjdF9j//8BABEAbW9DU3RyaW5nSGFuZGxlX2P//v8mRQA6AFwAMgAwADIANQBbjWNbXAAyTlSAf4GVXth2ZgBpAG4AYQBsAFwAlV7YdqiatmctAGYAaQBuAGEAbAAuAFMATABEAFAAUgBUAAmA//7/CpVe2HaomrZnLQBmAGkAbgBhAGwAAgAAdk8iZ//+/wD//v8A//7/AAAAAAAAAAAAAAAAAAAAaAIAAP/+/wLYnqSLAAAAAAAAAAAAAAAAAAAAAFkAAADgTyJn//8BABQAbW9FbmRGYWNlU3VyZklkUmVwX2MAAAWACABVAAAAxk8iZwEAAAAAAAAA//8BABcAbW9Gcm9tU2t0RW50U3VyZklkUmVwX2MAAAWACABVAAAAxk8iZwEAAAADgAAABYAIAFkAAADgTyJnD4AAAAWACABVAAAAxk8iZwQAAAAPgAAABYAIAFUAAADGTyJnAwAAAAOAAAAFgAgAWQAAAOBPImcPgAAABYAIAFUAAADGTyJnBgAAAAAAAAAAAAAAAABoQgAAAAAAAAAAAAA="
"重合181","0","1","1","横梁嵌件铝件7.2-1","0.087499999999999967;0.069999999999999965;0.028999999999999998;0;0;1;0;0","0","False","2","System.__ComObject","0","plane","","aEIAAAMAAAD//v8gKmqBaExd9k7dlPZONwAuADIALQAxAEAAYwBoAGEAcwBzAGkAcwAuAGMAYQBkAF8AcgBlAHAAYQBpAHIAZQBkAAQAAAAQAAAAAQAAAAEAAAA/BgAA//8BAAsAbW9GYWNlUmVmX2MBAAAAAAAAAAYAAAAAAwAAAAAAAH3DlCWtSbJUfcOUJa1JslQAAP//AQAUAG1vRW5kRmFjZVN1cmZJZFJlcF9jAAD//wEABgBtb0ZSX2P//wEADQBtb0V4dE9iamVjdF9j//8BABEAbW9DU3RyaW5nSGFuZGxlX2P//v8lRQA6AFwAMgAwADIANQBbjWNbXAAyTlSAf4GVXth2ZgBpAG4AYQBsAFwAKmqBaExd9k7dlPZONwAuADIALgBTAEwARABQAFIAVAAJgP/+/wkqaoFoTF32Tt2U9k43AC4AMgACAACJLYln//7/AP/+/wD//v8AAAAAAAAAAAAAAAAAAAB1AwAA//7/AtiepIsAAAAAAAAAAAAAAAAAAAAAYwAAAE0uiWcBAAAAAAAAAP//AQAXAG1vRnJvbVNrdEVudFN1cmZJZFJlcF9jAAAFgAgAYwAAAE0uiWcJAAAA//8BABMAbW9GaWxsZXRTdXJmSWRSZXBfYwAABYAIANIAAABhDWRoAgAAAAyAAAAFgAgAYwAAAE0uiWcKAAAAD4AAAAWACADSAAAAYQ1kaAYAAAAAAAAAAAAAAAAAaEIAAAAAAAAAAAAA"
"同心253","1","1","0","底盘装配v0-1/底盘骨架-final-1","0.11999999999999997;0.083999999999999977;0;0;0;1;0.0021000000000000051;0","0","False","2","System.__ComObject","0","cylinder","0.11999999999999997;0.083999999999999977;0;0;0;1;0.0021000000000000051","aEIAAAMAAAD//v8xlV7YdsWITZF2ADAALQAxAEAAYwBoAGEAcwBzAGkAcwAuAGMAYQBkAF8AcgBlAHAAYQBpAHIAZQBkAC8AlV7YdqiatmctAGYAaQBuAGEAbAAtADEAQACVXth2xYhNkXYAMAAEAAAAEAAAAAEAAAACAAAAOwQAABkAAAD//wEACwBtb0ZhY2VSZWZfYwEAAAAAAAAABQAAAAADAAAAAAAAfcOUJa1JslR9w5QlrUmyVAAA//8BABsAbW9Gcm9tU2t0RW50M0ludFN1cmZJZFJlcF9jAAD//wEABgBtb0ZSX2P//wEADQBtb0V4dE9iamVjdF9j//8BABEAbW9DU3RyaW5nSGFuZGxlX2P//v8mRQA6AFwAMgAwADIANQBbjWNbXAAyTlSAf4GVXth2ZgBpAG4AYQBsAFwAlV7YdqiatmctAGYAaQBuAGEAbAAuAFMATABEAFAAUgBUAAmA//7/CpVe2HaomrZnLQBmAGkAbgBhAGwAAgAAdk8iZ//+/wD//v8A//7/AAAAAAAAAAAAAAAAAAAAaAIAAP/+/wLYnqSLAAAAAAAAAAAAAAAAAAAAAKUAAAD+WiJnFgAAAP////8AAAAA//8BABQAbW9FbmRGYWNlU3VyZklkUmVwX2MAAAWACABVAAAAxk8iZwEAAAAAAAAAAAD//wEAEgBtb1NoZWxsU3VyZklkUmVwX2MAAAWACABZAAAA4E8iZwyAAAAFgAgAVQAAAMZPImcBAAAAAAAAAAAAAAAAAAAAAABoQgAAAAAAAAAAAAA="
"同心253","1","1","1","横梁嵌件铝件7.2-1","0.11999999999999997;0.083999999999999977;0.028999999999999998;0;0;-1;0.0020999999999999968;0","0","False","2","System.__ComObject","0","cylinder","0.032500000000000001;0.014000000000000009;0.01;0;0;-1;0.0020999999999999968","aEIAAAMAAAD//v8gKmqBaExd9k7dlPZONwAuADIALQAxAEAAYwBoAGEAcwBzAGkAcwAuAGMAYQBkAF8AcgBlAHAAYQBpAHIAZQBkAAQAAAAQAAAAAQAAAAEAAAA/BgAA//8BAAsAbW9GYWNlUmVmX2MBAAAAAAAAAAUAAAAAAwAAAAAAAH3DlCWtSbJUfcOUJa1JslQAAP//AQAXAG1vRnJvbVNrdEVudFN1cmZJZFJlcF9jAAD//wEABgBtb0ZSX2P//wEADQBtb0V4dE9iamVjdF9j//8BABEAbW9DU3RyaW5nSGFuZGxlX2P//v8lRQA6AFwAMgAwADIANQBbjWNbXAAyTlSAf4GVXth2ZgBpAG4AYQBsAFwAKmqBaExd9k7dlPZONwAuADIALgBTAEwARABQAFIAVAAJgP/+/wkqaoFoTF32Tt2U9k43AC4AMgACAACJLYln//7/AP/+/wD//v8AAAAAAAAAAAAAAAAAAAB1AwAA//7/AtiepIsAAAAAAAAAAAAAAAAAAAAAYwAAAE0uiWcSAAAA//8BABQAbW9FbmRGYWNlU3VyZklkUmVwX2MAAAWACABjAAAATS6JZwEAAAAAAAAAAAAMgAAABYAIAGMAAABNLolnAAAAAAAAAAAAAAAAAAAAAAAAaEIAAAAAAAAAAAAA"
"同心254","1","1","0","底盘装配v0-1/底盘骨架-final-1","0.11999999999999997;0.05599999999999998;0;0;0;1;0.0021000000000000051;0","0","False","2","System.__ComObject","0","cylinder","0.11999999999999997;0.05599999999999998;0;0;0;1;0.0021000000000000051","aEIAAAMAAAD//v8xlV7YdsWITZF2ADAALQAxAEAAYwBoAGEAcwBzAGkAcwAuAGMAYQBkAF8AcgBlAHAAYQBpAHIAZQBkAC8AlV7YdqiatmctAGYAaQBuAGEAbAAtADEAQACVXth2xYhNkXYAMAAEAAAAEAAAAAEAAAACAAAAOwQAABkAAAD//wEACwBtb0ZhY2VSZWZfYwEAAAAAAAAABQAAAAADAAAAAAAAfcOUJa1JslR9w5QlrUmyVAAA//8BABsAbW9Gcm9tU2t0RW50M0ludFN1cmZJZFJlcF9jAAD//wEABgBtb0ZSX2P//wEADQBtb0V4dE9iamVjdF9j//8BABEAbW9DU3RyaW5nSGFuZGxlX2P//v8mRQA6AFwAMgAwADIANQBbjWNbXAAyTlSAf4GVXth2ZgBpAG4AYQBsAFwAlV7YdqiatmctAGYAaQBuAGEAbAAuAFMATABEAFAAUgBUAAmA//7/CpVe2HaomrZnLQBmAGkAbgBhAGwAAgAAdk8iZ//+/wD//v8A//7/AAAAAAAAAAAAAAAAAAAAaAIAAP/+/wLYnqSLAAAAAAAAAAAAAAAAAAAAAKUAAAD+WiJnFwAAAP////8AAAAA//8BABQAbW9FbmRGYWNlU3VyZklkUmVwX2MAAAWACABVAAAAxk8iZwEAAAAAAAAAAAD//wEAEgBtb1NoZWxsU3VyZklkUmVwX2MAAAWACABZAAAA4E8iZwyAAAAFgAgAVQAAAMZPImcBAAAAAAAAAAAAAAAAAAAAAABoQgAAAAAAAAAAAAA="
"同心254","1","1","1","横梁嵌件铝件7.2-1","0.11999999999999997;0.055999999999999973;0.028999999999999998;0;0;-1;0.0020999999999999968;0","0","False","2","System.__ComObject","0","cylinder","0.032500000000000001;-0.013999999999999992;0.01;0;0;-1;0.0020999999999999968","aEIAAAMAAAD//v8gKmqBaExd9k7dlPZONwAuADIALQAxAEAAYwBoAGEAcwBzAGkAcwAuAGMAYQBkAF8AcgBlAHAAYQBpAHIAZQBkAAQAAAAQAAAAAQAAAAEAAAA/BgAA//8BAAsAbW9GYWNlUmVmX2MBAAAAAAAAAAUAAAAAAwAAAAAAAH3DlCWtSbJUfcOUJa1JslQAAP//AQAXAG1vRnJvbVNrdEVudFN1cmZJZFJlcF9jAAD//wEABgBtb0ZSX2P//wEADQBtb0V4dE9iamVjdF9j//8BABEAbW9DU3RyaW5nSGFuZGxlX2P//v8lRQA6AFwAMgAwADIANQBbjWNbXAAyTlSAf4GVXth2ZgBpAG4AYQBsAFwAKmqBaExd9k7dlPZONwAuADIALgBTAEwARABQAFIAVAAJgP/+/wkqaoFoTF32Tt2U9k43AC4AMgACAACJLYln//7/AP/+/wD//v8AAAAAAAAAAAAAAAAAAAB1AwAA//7/AtiepIsAAAAAAAAAAAAAAAAAAAAAYwAAAE0uiWcUAAAA//8BABQAbW9FbmRGYWNlU3VyZklkUmVwX2MAAAWACABjAAAATS6JZwEAAAAAAAAAAAAMgAAABYAIAGMAAABNLolnAAAAAAAAAAAAAAAAAAAAAAAAaEIAAAAAAAAAAAAA"
"重合182","0","1","0","底盘装配v0-1/底盘骨架-final-1","0.091499999999999942;0.27700000000000002;0.0070000000000000001;-1;0;0;0;0","0","False","2","System.__ComObject","0","plane","","aEIAAAMAAAD//v8xlV7YdsWITZF2ADAALQAxAEAAYwBoAGEAcwBzAGkAcwAuAGMAYQBkAF8AcgBlAHAAYQBpAHIAZQBkAC8AlV7YdqiatmctAGYAaQBuAGEAbAAtADEAQACVXth2xYhNkXYAMAAEAAAAEAAAAAEAAAACAAAAOwQAABkAAAD//wEACwBtb0ZhY2VSZWZfYwEAAAAAAAAAEQAAAAADAAAAAAAAfcOUJa1JslR9w5QlrUmyVAAA//8BABgAbW9FbmRGYWNlM0ludFN1cmZJZFJlcF9jAAD//wEABgBtb0ZSX2P//wEADQBtb0V4dE9iamVjdF9j//8BABEAbW9DU3RyaW5nSGFuZGxlX2P//v8mRQA6AFwAMgAwADIANQBbjWNbXAAyTlSAf4GVXth2ZgBpAG4AYQBsAFwAlV7YdqiatmctAGYAaQBuAGEAbAAuAFMATABEAFAAUgBUAAmA//7/CpVe2HaomrZnLQBmAGkAbgBhAGwAAgAAdk8iZ//+/wD//v8A//7/AAAAAAAAAAAAAAAAAAAAaAIAAP/+/wLYnqSLAAAAAAAAAAAAAAAAAAAAAFQEAAASNYRnAAAAAAQAAAAAAAAA//8BABsAbW9Gcm9tU2t0RW50M0ludFN1cmZJZFJlcF9jAAAFgAgAVAQAABI1hGcmAAAA/////wAAAAD//wEAEwBtb0ZpbGxldFN1cmZJZFJlcF9jAAAFgAgAegQAANw2hGcEAAAADIAAAAWACABUBAAAEjWEZyUAAAD/////AAAAAAyAAAAFgAgAVAQAABI1hGciAAAA/////wAAAAAMgAAABYAIAFQEAAASNYRnDwAAAP////8AAAAAD4AAAAWACAB6BAAA3DaEZwIAAAAMgAAABYAIAFQEAAASNYRnDgAAAP////8AAAAAD4AAAAWACAB6BAAA3DaEZwMAAAAMgAAABYAIAFQEAAASNYRnDQAAAP////8AAAAAD4AAAAWACAB4BAAAzzaEZwIAAAAMgAAABYAIAFQEAAASNYRnHAAAAP////8AAAAAD4AAAAWACAB4BAAAzzaEZwEAAAAMgAAABYAIAFQEAAASNYRnCwAAAP////8AAAAADIAAAAWACAB2BAAAsjaEZwEAAAD/////AAAAAAyAAAAFgAgAVAQAABI1hGcMAAAA/////wAAAAAAAAAAAAAAAAAAaEIAAAAAAAAAAAAA"
"重合182","0","1","1","4_导轮加强件-1","0.091499999999999942;0;0;1;0;0;0;0","0","False","2","System.__ComObject","0","plane","","aEIAAAMAAAD//v8eNABfAPxbbo+gUjpf9k4tADEAQABjAGgAYQBzAHMAaQBzAC4AYwBhAGQAXwByAGUAcABhAGkAcgBlAGQABAAAABAAAAABAAAAAQAAAEMGAAD//wEACwBtb0ZhY2VSZWZfYwEAAAAAAAAABwAAAAADAAAAAAAAfcOUJa1JslR9w5QlrUmyVAAA//8BABQAbW9EZXJpdmVkU3VyZklkUmVwX2MAAP//AQAGAG1vRlJfY///AQANAG1vRXh0T2JqZWN0X2P//wEAEQBtb0NTdHJpbmdIYW5kbGVfY//+/yNGADoAXAAtTvN3uWxcAJVe2HagUuVd9k5cADQAXwD8W26PoFI6X/ZOXAA0AF8A/Ftuj6BSOl/2Ti4AUwBMAEQAUABSAFQACYD//v8HNABfAPxbbo+gUjpf9k4CAABXpWRo//7/AP/+/wD//v8AAAAAAAAAAAAAAAAAAACKAwAA//7/AtiepIsAAAAAAAAAAAAAAAAAAAAARwAAAFelZGj//wEAGABtb0VuZEZhY2UzSW50U3VyZklkUmVwX2MAAAWAB4AJgP/+/yZFADoAXAAyADAAMgA1AFuNY1tcADJOVIB/gZVe2HZmAGkAbgBhAGwAXACVXth2qJq2Zy0AZgBpAG4AYQBsAC4AUwBMAEQAUABSAFQACYD//v8KlV7YdqiatmctAGYAaQBuAGEAbAACAAB2TyJn//7/AP/+/wD//v8AAAAAAAAAAAAAAAAAAABoAgAA//7/AtiepIsAAAAAAAAAAAAAAAAAAAAAhA0AAEilZGgAAAAAoIYBAAAAAAAAAAAAA4AAAAWACABHAAAAV6VkaP//AQAbAG1vRnJvbVNrdEVudDNJbnRTdXJmSWRSZXBfYwAABYAPAIQNAABIpWRoAQAAAP////8AAAAAAAAAAAOAAAAFgAgARwAAAFelZGgUgAAABYAPAIQNAABIpWRoGAAAAP////8AAAAAAAAAAAOAAAAFgAgARwAAAFelZGgUgAAABYAPAIQNAABIpWRoAwAAAP////8AAAAAAAAAAAOAAAAFgAgARwAAAFelZGgUgAAABYAPAIQNAABIpWRoCAAAAP////8AAAAAAAAAAAOAAAAFgAgARwAAAFelZGgUgAAABYAPAIQNAABIpWRoBwAAAP////8AAAAAAAAAAAAAAAAAAAAAAABoQgAAAAAAAAAAAAA="
"同心255","1","0","0","底盘装配v0-1/底盘骨架-final-1","0.097499999999999948;0.27700000000000002;0.0070000000000000001;-1;0;0;0.003000000000000004;0","0","False","2","System.__ComObject","0","cylinder","0.097499999999999948;0.27700000000000002;0.0070000000000000001;-1;0;0;0.003000000000000004","aEIAAAMAAAD//v8xlV7YdsWITZF2ADAALQAxAEAAYwBoAGEAcwBzAGkAcwAuAGMAYQBkAF8AcgBlAHAAYQBpAHIAZQBkAC8AlV7YdqiatmctAGYAaQBuAGEAbAAtADEAQACVXth2xYhNkXYAMAAEAAAAEAAAAAEAAAACAAAAOwQAABkAAAD//wEACwBtb0ZhY2VSZWZfYwEAAAAAAAAABQAAAAADAAAAAAAAfcOUJa1JslR9w5QlrUmyVAAA//8BABsAbW9Gcm9tU2t0RW50M0ludFN1cmZJZFJlcF9jAAD//wEABgBtb0ZSX2P//wEADQBtb0V4dE9iamVjdF9j//8BABEAbW9DU3RyaW5nSGFuZGxlX2P//v8mRQA6AFwAMgAwADIANQBbjWNbXAAyTlSAf4GVXth2ZgBpAG4AYQBsAFwAlV7YdqiatmctAGYAaQBuAGEAbAAuAFMATABEAFAAUgBUAAmA//7/CpVe2HaomrZnLQBmAGkAbgBhAGwAAgAAdk8iZ//+/wD//v8A//7/AAAAAAAAAAAAAAAAAAAAaAIAAP/+/wLYnqSLAAAAAAAAAAAAAAAAAAAAAFQEAAASNYRnJAAAAP////8AAAAA//8BABgAbW9FbmRGYWNlM0ludFN1cmZJZFJlcF9jAAAFgAgAVAQAABI1hGcBAAAABAAAAAAAAAAAAAyAAAAFgAgAVAQAABI1hGcAAAAABAAAAAAAAAAAAAAAAAAAAAAAaEIAAAAAAAAAAAAA"
"同心255","1","0","1","4_导轮加强件-1","0.099985281374238524;0.27700000000000002;0.0070000000000000001;-1;0;0;0.0025000000000000001;0","0","False","2","System.__ComObject","0","cylinder","0.099985281374238524;0.27700000000000002;0.0070000000000000001;-1;0;0;0.0025000000000000001","aEIAAAMAAAD//v8eNABfAPxbbo+gUjpf9k4tADEAQABjAGgAYQBzAHMAaQBzAC4AYwBhAGQAXwByAGUAcABhAGkAcgBlAGQABAAAABAAAAABAAAAAQAAAEMGAAD//wEACwBtb0ZhY2VSZWZfYwEAAAAAAAAABQAAAAADAAAAAAAAfcOUJa1JslR9w5QlrUmyVAAA//8BABsAbW9Gcm9tU2t0RW50M0ludFN1cmZJZFJlcF9jAAD//wEABgBtb0ZSX2P//wEADQBtb0V4dE9iamVjdF9j//8BABEAbW9DU3RyaW5nSGFuZGxlX2P//v8jRgA6AFwALU7zd7lsXACVXth2oFLlXfZOXAA0AF8A/Ftuj6BSOl/2TlwANABfAPxbbo+gUjpf9k4uAFMATABEAFAAUgBUAAmA//7/BzQAXwD8W26PoFI6X/ZOAgAAV6VkaP/+/wD//v8A//7/AAAAAAAAAAAAAAAAAAAAigMAAP/+/wLYnqSLAAAAAAAAAAAAAAAAAAAAAI8AAAB1qGRoBwAAAP////8AAAAA//8BABQAbW9EZXJpdmVkU3VyZklkUmVwX2MAAAWACABHAAAAV6VkaP//AQAYAG1vRW5kRmFjZTNJbnRTdXJmSWRSZXBfYwAABYAHgAmA//7/JkUAOgBcADIAMAAyADUAW41jW1wAMk5UgH+BlV7YdmYAaQBuAGEAbABcAJVe2HaomrZnLQBmAGkAbgBhAGwALgBTAEwARABQAFIAVAAJgP/+/wqVXth2qJq2Zy0AZgBpAG4AYQBsAAIAAHZPImf//v8A//7/AP/+/wAAAAAAAAAAAAAAAAAAAGgCAAD//v8C2J6kiwAAAAAAAAAAAAAAAAAAAACEDQAASKVkaAAAAACghgEAAAAAAAAAAAAAAAyAAAAFgAgARwAAAFelZGgPgAAABYASAIQNAABIpWRoAQAAAKCGAQAAAAAAAAAAAAAAAAAAAAAAAABoQgAAAAAAAAAAAAA="
