rank,score,pose_LL,pose_Lcrank,pose_RL,pose_Rcrank,init_roll,kp,kd,kv,tail_abs_roll,max_abs_roll,tail_height,tail_abs_v,tail_leg_error,height_deficit,saturation,done,passed
582,0.522596,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,+1.5000,+0.5000,0.007238,0.251394,0.088033,0.129638,0.015481,0.002951,0.096250,False,False
583,0.522709,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,-2.0000,+0.0000,0.001867,0.250797,0.086460,0.049321,0.014210,0.003866,0.117500,False,False
584,0.522744,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,+2.0000,-0.3000,0.005420,0.250791,0.087270,0.128164,0.014705,0.002796,0.107500,False,False
585,0.523637,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,+0.5000,-0.5000,0.004332,0.306643,0.085821,0.011689,0.012846,0.003366,0.021250,False,False
586,0.524489,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,+2.0000,+0.3000,0.003093,0.252176,0.086586,0.085957,0.016724,0.003148,0.118750,False,False
587,0.525081,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,+1.0000,+0.0000,0.002749,0.304199,0.086015,0.032628,0.013928,0.002860,0.037500,False,False
588,0.525693,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,+2.0000,+0.5000,0.002300,0.251599,0.087180,0.148133,0.009157,0.003032,0.102500,False,False
589,0.525969,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,+0.5000,+0.5000,0.003192,0.300027,0.086942,0.141006,0.008266,0.002328,0.016250,False,False
590,0.526260,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,+1.0000,+0.0000,0.005855,0.271884,0.087252,0.124916,0.016668,0.003310,0.046250,False,False
591,0.526578,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,-1.0000,-0.3000,0.003856,0.261333,0.087725,0.214201,0.008559,0.003478,0.031250,False,False
592,0.526774,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,+0.5000,-0.3000,0.004219,0.272430,0.087233,0.141134,0.015151,0.004074,0.016250,False,False
593,0.527118,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,+0.5000,-0.3000,0.001735,0.303925,0.086590,0.082053,0.010321,0.002906,0.020000,False,False
594,0.527137,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,-1.5000,+0.3000,0.005073,0.250501,0.087323,0.136562,0.017525,0.003569,0.083750,False,False
595,0.527170,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,-0.5000,+0.3000,0.008635,0.268720,0.089014,0.190694,0.013049,0.003555,0.012500,False,False
596,0.527224,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,-0.5000,-0.3000,0.003661,0.298409,0.086448,0.103431,0.017770,0.002881,0.013750,False,False
597,0.527307,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,+1.0000,-0.3000,0.003596,0.306670,0.086049,0.013275,0.014515,0.003144,0.033750,False,False
598,0.527497,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,+2.0000,+0.3000,0.004084,0.250919,0.086952,0.111188,0.016168,0.003047,0.116250,False,False
599,0.527554,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,-2.0000,-0.3000,0.002557,0.250463,0.086575,0.091296,0.014693,0.002893,0.136250,False,False
600,0.527731,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,+2.0000,+0.5000,0.002244,0.251996,0.086999,0.167360,0.009859,0.003215,0.088750,False,False
601,0.528309,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,-1.5000,+0.3000,0.000242,0.300062,0.086426,0.007506,0.013698,0.002881,0.068750,False,False
602,0.528381,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,-1.0000,+0.3000,0.001980,0.300350,0.086831,0.055938,0.014422,0.002746,0.045000,False,False
603,0.528754,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,+1.0000,+0.5000,0.001545,0.305431,0.086512,0.020177,0.012664,0.002749,0.053750,False,False
604,0.529551,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,+1.5000,+0.3000,0.003142,0.260002,0.086621,0.112168,0.016377,0.003628,0.080000,False,False
605,0.529619,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,+3.0000,+0.0000,0.001654,0.251802,0.086687,0.057099,0.014216,0.002123,0.181250,False,False
606,0.529675,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,+0.5000,+0.3000,0.004313,0.298101,0.087062,0.135607,0.011230,0.002449,0.021250,False,False
607,0.529723,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,-1.5000,+0.3000,0.004063,0.268559,0.086882,0.110977,0.014243,0.003663,0.060000,False,False
608,0.529751,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,+0.5000,-0.5000,0.002003,0.308036,0.085799,0.034899,0.015480,0.003202,0.023750,False,False
609,0.530715,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,-0.5000,-0.3000,0.004909,0.250191,0.087816,0.187280,0.008578,0.005303,0.015000,False,False
610,0.531746,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,+2.0000,+0.0000,0.001599,0.304797,0.086839,0.050899,0.009372,0.002186,0.066250,False,False
611,0.531748,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,-1.5000,+0.3000,0.005583,0.302435,0.085268,0.009711,0.013126,0.002639,0.067500,False,False
612,0.532145,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,-1.5000,+0.5000,0.004466,0.308312,0.085837,0.010465,0.013734,0.002839,0.048750,False,False
613,0.532196,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,+1.5000,+0.0000,0.005217,0.250321,0.087094,0.125638,0.016932,0.003781,0.091250,False,False
614,0.532389,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,+0.5000,+0.3000,0.002654,0.306257,0.086222,0.080460,0.017132,0.002926,0.016250,False,False
615,0.532754,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,-1.0000,+0.5000,0.002995,0.258944,0.087625,0.201835,0.009075,0.002407,0.090000,False,False
616,0.532880,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,+0.5000,+0.5000,0.002589,0.299225,0.086296,0.087853,0.017931,0.003465,0.011250,False,False
617,0.533059,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,-2.0000,+0.3000,0.004086,0.250653,0.086801,0.149006,0.014182,0.002976,0.111250,False,False
618,0.533678,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,-1.5000,-0.5000,0.004997,0.248305,0.087053,0.157038,0.017617,0.003444,0.093750,False,False
619,0.534208,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,-0.5000,-0.3000,0.003688,0.301906,0.086734,0.103169,0.016920,0.002897,0.017500,False,False
620,0.534243,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,-1.5000,-0.5000,0.002374,0.300694,0.087014,0.108077,0.008576,0.002097,0.053750,False,False
621,0.534521,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,+0.5000,+0.3000,0.003889,0.308166,0.086804,0.091970,0.014517,0.002805,0.013750,False,False
622,0.534550,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,+1.0000,-0.5000,0.001512,0.300910,0.086770,0.089853,0.010291,0.002333,0.055000,False,False
623,0.534838,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,+1.5000,-0.5000,0.000375,0.303038,0.086723,0.014384,0.013845,0.003074,0.062500,False,False
624,0.535235,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,+1.0000,-0.3000,0.001940,0.299606,0.085913,0.090139,0.009538,0.002302,0.060000,False,False
625,0.535398,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,+1.0000,-0.3000,0.001457,0.298098,0.086504,0.053035,0.015675,0.003218,0.047500,False,False
626,0.535434,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,+0.5000,-0.5000,0.000085,0.297972,0.086268,0.008242,0.015235,0.004655,0.025000,False,False
627,0.535479,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,-1.5000,-0.5000,0.003721,0.281129,0.086518,0.101573,0.014955,0.002611,0.080000,False,False
628,0.535554,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,+1.0000,+0.5000,0.001493,0.305739,0.087008,0.130521,0.009312,0.001611,0.050000,False,False
629,0.535589,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,+3.0000,-0.3000,0.002414,0.251443,0.086899,0.138984,0.009933,0.002825,0.130000,False,False
630,0.535745,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,-0.5000,-0.5000,0.000430,0.307434,0.085581,0.021090,0.017142,0.004013,0.016250,False,False
631,0.536536,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,+2.0000,+0.5000,0.004593,0.250870,0.086906,0.103525,0.016600,0.002943,0.137500,False,False
632,0.537014,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,+2.0000,-0.3000,0.005940,0.271612,0.085372,0.014701,0.013314,0.002825,0.138750,False,False
633,0.537118,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,+2.0000,-0.5000,0.002200,0.251791,0.087076,0.127806,0.008247,0.003510,0.116250,False,False
634,0.537526,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,+1.5000,-0.5000,0.005318,0.250967,0.087130,0.103078,0.016004,0.003497,0.120000,False,False
635,0.538609,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,-0.5000,+0.5000,0.002610,0.307782,0.086262,0.101184,0.019299,0.002618,0.021250,False,False
636,0.539037,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,-0.5000,-0.5000,0.005160,0.302213,0.085881,0.007232,0.013078,0.004503,0.020000,False,False
637,0.539549,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,-2.0000,+0.5000,0.003253,0.255807,0.086448,0.091628,0.017625,0.002818,0.142500,False,False
638,0.540410,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,+3.0000,+0.3000,0.006262,0.251368,0.085485,0.018421,0.013345,0.002989,0.183750,False,False
639,0.540803,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,+3.0000,+0.3000,0.001475,0.251736,0.085991,0.017229,0.015963,0.002875,0.193750,False,False
640,0.540987,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,-1.5000,+0.5000,0.001914,0.300013,0.086153,0.015653,0.013478,0.003056,0.077500,False,False
641,0.541485,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,-1.0000,+0.0000,0.002341,0.302735,0.086144,0.082822,0.018794,0.003191,0.028750,False,False
642,0.541596,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,-2.0000,+0.3000,0.004085,0.250775,0.086911,0.120486,0.016623,0.002936,0.138750,False,False
643,0.541722,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,-1.5000,-0.5000,0.001540,0.301334,0.086938,0.083065,0.009807,0.003000,0.047500,False,False
644,0.541929,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,+0.5000,+0.0000,0.008134,0.299462,0.088170,0.113411,0.014962,0.003090,0.018750,False,False
645,0.542209,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,-0.5000,+0.3000,0.002933,0.302818,0.086090,0.073671,0.016420,0.003651,0.020000,False,False
646,0.542401,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,+0.5000,+0.5000,0.002631,0.302627,0.086796,0.076834,0.009349,0.004006,0.013750,False,False
647,0.542537,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,-0.5000,+0.0000,0.002176,0.297335,0.086429,0.096274,0.016100,0.003908,0.015000,False,False
648,0.543297,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,+2.0000,+0.5000,0.000155,0.305101,0.085413,0.008741,0.016938,0.002733,0.083750,False,False
649,0.543556,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,-0.5000,+0.3000,0.005206,0.301471,0.086832,0.118325,0.014554,0.003113,0.018750,False,False
650,0.543594,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,+1.5000,-0.3000,0.002193,0.305559,0.087159,0.114906,0.009673,0.001653,0.068750,False,False
651,0.543598,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,-2.0000,-0.5000,0.001489,0.250942,0.085289,0.046358,0.016708,0.003664,0.158750,False,False
652,0.543901,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,+0.5000,+0.0000,0.003113,0.302222,0.086501,0.109519,0.018254,0.002997,0.026250,False,False
653,0.544004,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,-1.5000,-0.5000,0.006158,0.267001,0.087548,0.102481,0.014803,0.002995,0.110000,False,False
654,0.544236,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,-1.5000,+0.3000,0.002182,0.251053,0.085932,0.063326,0.017758,0.004835,0.110000,False,False
655,0.544489,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,+3.0000,+0.5000,0.004242,0.260655,0.085785,0.009929,0.014828,0.002509,0.191250,False,False
656,0.545300,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,+0.5000,-0.3000,0.003776,0.299096,0.086724,0.118954,0.018416,0.003182,0.023750,False,False
657,0.545350,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,+2.0000,+0.3000,0.004981,0.251566,0.088222,0.250195,0.008591,0.002291,0.105000,False,False
658,0.545399,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,-2.0000,+0.0000,0.004311,0.253796,0.087046,0.095329,0.016214,0.003328,0.137500,False,False
659,0.546014,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,-1.5000,-0.3000,0.002276,0.305739,0.087006,0.112862,0.009061,0.002366,0.050000,False,False
660,0.546062,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,+3.0000,+0.0000,0.001817,0.251694,0.086363,0.088899,0.011692,0.002793,0.172500,False,False
661,0.546151,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,+1.0000,-0.5000,0.001005,0.307102,0.085857,0.037459,0.017218,0.003418,0.045000,False,False
662,0.547015,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,-1.0000,+0.0000,0.005086,0.305080,0.085869,0.007221,0.013163,0.004028,0.042500,False,False
663,0.547136,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,+1.5000,+0.5000,0.003370,0.299733,0.085728,0.042030,0.016063,0.002475,0.090000,False,False
664,0.547301,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,-0.5000,-0.3000,0.003855,0.303112,0.086729,0.115602,0.017294,0.003413,0.012500,False,False
665,0.547310,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,+3.0000,+0.5000,0.001006,0.252163,0.086399,0.028085,0.015216,0.002825,0.201250,False,False
666,0.547334,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,+2.0000,+0.0000,0.004561,0.250853,0.086793,0.103626,0.016865,0.002878,0.157500,False,False
667,0.547426,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,-1.0000,-0.5000,0.003654,0.300842,0.086474,0.089669,0.017317,0.003489,0.028750,False,False
668,0.547485,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,-1.5000,+0.0000,0.004631,0.302261,0.087244,0.130254,0.008829,0.002460,0.045000,False,False
669,0.547707,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,-0.5000,+0.5000,0.004794,0.301076,0.087206,0.115992,0.015947,0.003219,0.023750,False,False
670,0.547929,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,-3.0000,+0.5000,0.001293,0.250679,0.086681,0.010068,0.013037,0.003045,0.208750,False,False
671,0.547942,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,-3.0000,+0.5000,0.001185,0.251153,0.086490,0.047297,0.014045,0.002509,0.206250,False,False
672,0.547955,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,-2.0000,+0.5000,0.003742,0.251411,0.086518,0.084359,0.016521,0.003021,0.163750,False,False
673,0.548021,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,-0.5000,+0.3000,0.003396,0.305357,0.086602,0.099661,0.016827,0.003378,0.018750,False,False
674,0.549309,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,-2.0000,+0.3000,0.003370,0.270002,0.087409,0.170658,0.008816,0.001754,0.128750,False,False
675,0.549389,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,+1.0000,-0.3000,0.002344,0.305079,0.087066,0.133817,0.009101,0.002562,0.040000,False,False
676,0.549526,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,-1.0000,+0.0000,0.000439,0.302307,0.085206,0.012961,0.017412,0.004051,0.053750,False,False
677,0.549583,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,+1.5000,+0.5000,0.002944,0.297131,0.087555,0.147065,0.008272,0.001870,0.075000,False,False
678,0.549603,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,-0.5000,+0.5000,0.003750,0.300188,0.086343,0.092327,0.018278,0.003538,0.030000,False,False
679,0.549827,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,-0.5000,-0.3000,0.003576,0.307011,0.086884,0.116509,0.016734,0.003131,0.017500,False,False
680,0.550022,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,-0.5000,-0.3000,0.004216,0.304531,0.086686,0.120712,0.017011,0.003212,0.017500,False,False
681,0.550154,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,+1.0000,+0.0000,0.003562,0.305221,0.085974,0.030231,0.013717,0.003705,0.048750,False,False
682,0.551006,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,+1.5000,-0.3000,0.001303,0.304538,0.086424,0.019126,0.012476,0.002944,0.087500,False,False
683,0.551644,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,+0.5000,+0.5000,0.002448,0.307467,0.086191,0.096694,0.019211,0.003631,0.012500,False,False
684,0.551742,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,-1.5000,+0.3000,0.003514,0.251741,0.086513,0.097373,0.016601,0.004689,0.107500,False,False
685,0.551749,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,+0.5000,+0.5000,0.005331,0.305942,0.087472,0.138179,0.016644,0.002929,0.016250,False,False
686,0.551756,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,+2.0000,+0.0000,0.003829,0.247346,0.086457,0.104835,0.016203,0.003455,0.155000,False,False
687,0.551857,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,+2.0000,+0.5000,0.000459,0.306361,0.085948,0.023924,0.011521,0.001990,0.116250,False,False
688,0.552144,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,-0.5000,-0.5000,0.003161,0.303121,0.086957,0.158097,0.009126,0.003256,0.012500,False,False
689,0.552402,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,-1.0000,+0.3000,0.003254,0.298342,0.086338,0.095893,0.017461,0.003349,0.045000,False,False
690,0.552679,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,-0.5000,+0.0000,0.007673,0.302541,0.088181,0.132068,0.016399,0.003231,0.015000,False,False
691,0.553251,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,-1.0000,-0.3000,0.003335,0.301368,0.086240,0.089246,0.017414,0.003388,0.041250,False,False
692,0.553288,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,-1.0000,+0.3000,0.002659,0.305301,0.087051,0.094901,0.008719,0.003319,0.040000,False,False
693,0.553820,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,-0.5000,-0.5000,0.004251,0.302381,0.086892,0.138484,0.016178,0.003455,0.012500,False,False
694,0.553836,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,+1.0000,+0.5000,0.002946,0.307032,0.086294,0.091440,0.016952,0.002907,0.045000,False,False
695,0.554053,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,-0.5000,+0.0000,0.003156,0.304832,0.086537,0.129800,0.018203,0.003242,0.018750,False,False
696,0.554789,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,-0.5000,+0.0000,0.003710,0.299058,0.086441,0.122997,0.017762,0.003768,0.018750,False,False
697,0.555272,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,-1.0000,+0.0000,0.003565,0.300600,0.086717,0.112145,0.016139,0.003633,0.027500,False,False
698,0.555470,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,+3.0000,+0.3000,0.005001,0.251982,0.085510,0.025532,0.014583,0.003550,0.186250,False,False
699,0.555692,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,+2.0000,+0.5000,0.002299,0.300958,0.087295,0.134662,0.008665,0.002191,0.072500,False,False
700,0.555785,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,+1.5000,+0.3000,0.003222,0.306420,0.085371,0.008291,0.015033,0.003166,0.083750,False,False
701,0.555793,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,+0.5000,+0.0000,0.005160,0.306269,0.086897,0.107874,0.017433,0.003476,0.018750,False,False
702,0.555801,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,-3.0000,-0.5000,0.003350,0.250446,0.086003,0.022519,0.012804,0.003058,0.212500,False,False
703,0.556003,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,+0.5000,-0.3000,0.004020,0.302228,0.086890,0.107446,0.015928,0.003646,0.026250,False,False
704,0.556072,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,-1.0000,-0.5000,0.003717,0.302068,0.086762,0.107976,0.016208,0.003211,0.041250,False,False
705,0.556072,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,-1.0000,-0.3000,0.004535,0.302422,0.086921,0.119564,0.016912,0.002916,0.042500,False,False
706,0.556303,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,+2.0000,+0.3000,0.001501,0.298201,0.086901,0.130272,0.009667,0.001595,0.102500,False,False
707,0.556333,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,+1.0000,-0.3000,0.003379,0.303936,0.086527,0.098909,0.016799,0.003644,0.027500,False,False
708,0.556346,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,-2.0000,-0.3000,0.003451,0.267579,0.087700,0.208959,0.009166,0.001838,0.123750,False,False
709,0.556422,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,-1.5000,+0.0000,0.002838,0.303741,0.087170,0.117907,0.010946,0.002875,0.050000,False,False
710,0.556458,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,-1.0000,-0.5000,0.003891,0.301149,0.086693,0.105078,0.016960,0.002973,0.052500,False,False
711,0.556639,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,-2.0000,+0.0000,0.000180,0.301121,0.084809,0.004981,0.012654,0.003166,0.106250,False,False
712,0.556842,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,+0.5000,+0.0000,0.003417,0.307700,0.086576,0.093977,0.017873,0.003563,0.023750,False,False
713,0.556929,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,-1.5000,-0.5000,0.000284,0.302065,0.086738,0.018685,0.014004,0.003807,0.075000,False,False
714,0.557277,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,-1.5000,+0.0000,0.004999,0.253939,0.087065,0.141205,0.018155,0.004416,0.095000,False,False
715,0.557479,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,-1.5000,+0.3000,0.001084,0.297589,0.085840,0.022866,0.016098,0.002681,0.118750,False,False
716,0.557548,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,-1.5000,+0.5000,0.003150,0.302253,0.086507,0.089306,0.015988,0.002985,0.061250,False,False
717,0.557609,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,+1.5000,-0.5000,0.000110,0.300407,0.086505,0.009293,0.014025,0.002869,0.116250,False,False
718,0.557753,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,-1.0000,-0.3000,0.006058,0.300747,0.087729,0.147358,0.016549,0.003308,0.020000,False,False
719,0.558228,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,-0.5000,+0.5000,0.003299,0.301522,0.086346,0.103221,0.018920,0.003944,0.022500,False,False
720,0.558651,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,-1.0000,+0.3000,0.002726,0.305787,0.086942,0.162668,0.008802,0.002531,0.040000,False,False
721,0.558773,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,+2.0000,+0.3000,0.001184,0.299874,0.086598,0.052250,0.013852,0.002533,0.107500,False,False
722,0.558814,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,+3.0000,-0.5000,0.001508,0.249756,0.086391,0.033568,0.013593,0.004289,0.175000,False,False
723,0.559122,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,-2.0000,+0.5000,0.005596,0.298387,0.085391,0.012954,0.013714,0.002915,0.111250,False,False
724,0.559210,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,+1.5000,+0.3000,0.004281,0.299763,0.087529,0.124595,0.008538,0.002543,0.071250,False,False
725,0.559421,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,-1.5000,+0.0000,0.003244,0.301499,0.085626,0.033430,0.015399,0.003905,0.063750,False,False
726,0.559530,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,+3.0000,-0.3000,0.003774,0.251469,0.085864,0.042468,0.015371,0.003014,0.205000,False,False
727,0.560032,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,+1.5000,+0.5000,0.004362,0.299504,0.085640,0.018258,0.014073,0.003943,0.075000,False,False
728,0.560064,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,-1.0000,+0.0000,0.004454,0.307340,0.086777,0.087932,0.015537,0.003284,0.042500,False,False
